id_estacion;latitud;longitud;fecha;no2
28079008;40.42153;-3.68224;24/03/2016 1:00;41
28079008;40.42153;-3.68224;24/03/2016 1:00;41
28079008;40.42153;-3.68224;28/03/2016 5:00;12
28079008;40.42153;-3.68224;28/03/2016 5:00;12
28079008;40.42153;-3.68224;28/03/2016 6:00;13
28079008;40.42153;-3.68224;28/03/2016 7:00;18
28079008;40.42153;-3.68224;28/03/2016 7:00;18
28079008;40.42153;-3.68224;28/03/2016 8:00;31
28079008;40.42153;-3.68224;28/03/2016 8:00;31
28079008;40.42153;-3.68224;28/03/2016 8:00;31
28079008;40.42153;-3.68224;28/03/2016 9:00;56
28079008;40.42153;-3.68224;28/03/2016 9:00;56
28079008;40.42153;-3.68224;28/03/2016 9:00;56
28079008;40.42153;-3.68224;28/03/2016 10:00;61
28079008;40.42153;-3.68224;28/03/2016 10:00;61
28079008;40.42153;-3.68224;28/03/2016 11:00;57
28079008;40.42153;-3.68224;28/03/2016 11:00;57
28079008;40.42153;-3.68224;28/03/2016 11:00;57
28079008;40.42153;-3.68224;28/03/2016 12:00;0
28079008;40.42153;-3.68224;29/03/2016 14:00;74
28079008;40.42153;-3.68224;29/03/2016 15:00;63
28079008;40.42153;-3.68224;29/03/2016 15:00;63
28079008;40.42153;-3.68224;29/03/2016 16:00;54
28079008;40.42153;-3.68224;29/03/2016 16:00;54
28079008;40.42153;-3.68224;29/03/2016 16:00;54
28079008;40.42153;-3.68224;29/03/2016 17:00;56
28079008;40.42153;-3.68224;29/03/2016 17:00;56
28079008;40.42153;-3.68224;29/03/2016 17:00;56
28079008;40.42153;-3.68224;29/03/2016 18:00;61
28079008;40.42153;-3.68224;29/03/2016 18:00;61
28079008;40.42153;-3.68224;29/03/2016 18:00;61
28079008;40.42153;-3.68224;29/03/2016 18:00;61
28079008;40.42153;-3.68224;29/03/2016 19:00;66
28079008;40.42153;-3.68224;29/03/2016 19:00;66
28079008;40.42153;-3.68224;30/03/2016 22:00;100
28079008;40.42153;-3.68224;30/03/2016 22:00;100
28079008;40.42153;-3.68224;30/03/2016 23:00;99
28079008;40.42153;-3.68224;30/03/2016 23:00;99
28079008;40.42153;-3.68224;30/03/2016 23:00;99
28079008;40.42153;-3.68224;31/03/2016 0:00;95
28079008;40.42153;-3.68224;31/03/2016 0:00;95
28079008;40.42153;-3.68224;31/03/2016 0:00;95
28079008;40.42153;-3.68224;31/03/2016 0:00;95
28079008;40.42153;-3.68224;31/03/2016 1:00;83
28079008;40.42153;-3.68224;31/03/2016 1:00;83
28079008;40.42153;-3.68224;31/03/2016 2:00;60
28079008;40.42153;-3.68224;31/03/2016 2:00;60
28079008;40.42153;-3.68224;31/03/2016 2:00;60
28079008;40.42153;-3.68224;31/03/2016 3:00;43
28079008;40.42153;-3.68224;31/03/2016 3:00;43
28079008;40.42153;-3.68224;31/03/2016 3:00;43
28079008;40.42153;-3.68224;31/03/2016 4:00;32
28079008;40.42153;-3.68224;31/03/2016 4:00;32
28079008;40.42153;-3.68224;31/03/2016 4:00;32
28079008;40.42153;-3.68224;31/03/2016 4:00;32
28079008;40.42153;-3.68224;31/03/2016 5:00;25
28079008;40.42153;-3.68224;31/03/2016 5:00;25
28079008;40.42153;-3.68224;01/04/2016 7:00;15
28079008;40.42153;-3.68224;01/04/2016 8:00;30
28079008;40.42153;-3.68224;01/04/2016 8:00;30
28079008;40.42153;-3.68224;01/04/2016 8:00;30
28079008;40.42153;-3.68224;01/04/2016 9:00;64
28079008;40.42153;-3.68224;01/04/2016 9:00;64
28079008;40.42153;-3.68224;01/04/2016 9:00;64
28079008;40.42153;-3.68224;01/04/2016 9:00;64
28079008;40.42153;-3.68224;01/04/2016 10:00;71
28079008;40.42153;-3.68224;01/04/2016 10:00;71
28079008;40.42153;-3.68224;01/04/2016 10:00;71
28079008;40.42153;-3.68224;01/04/2016 11:00;66
28079008;40.42153;-3.68224;01/04/2016 11:00;66
